stop_id,stop_name,type,location,in_lines,identifier,stop_description
1989599,Friedenau,s-bahn,"52.47,13.341",{'1'},Q800471,
1989600,Friedenauer Brücke,autobus,"52.467136873118974, 13.33767977795157",{'25'},,
1989601,Friedenfelserstr.,autobus,"52.41331166829371, 13.361749973249585",{'79'},,
1989602,Friedenstr.,autobus,"52.417238854213146, 13.138975087895584",{'6'},,
1989603,Friedenstr.,autobus,"52.43879338506747, 13.387754059637626","{'79', '76'}",,
1989604,Friederikestr.,autobus,"52.57198644803342, 13.22917518071663",{'20'},,
1989605,Friedhof,autobus,"52.48231354074247, 13.407946200040051",{'4'},,
1989606,Friedhof In den Kisseln,autobus,"52.55316836604108, 13.179584103774719",{'34'},,
1989607,Friedhof Mariendorf,autobus,"52.44957915447077, 13.404899648510572","{'81', '77'}",,
1989608,Friedhof Nordeingang,autobus,"52.52490237483604, 13.279176752063975",{'10'},,
1989609,Friedhof Südeingang,autobus,"52.5214423454649, 13.279772643973832",{'10'},,
1989610,Friedhof Tempelhof,autobus,"52.45366487383776, 13.40874708101032",{'77'},,
1989611,Friedhöfe/Seestr.,autobus,"52.54365902910142, 13.33904904591887",{'89'},,
1989612,Friedrich-Karlstr.,autobus,"52.455827036635775, 13.383997024314642",{'68'},,
1989613,Friedrich-Olbricht-Damm,autobus,"52.54441142183259, 13.313159139083618",{'23'},,
1989614,Friedrich-Wilhelm-Platz,autobus,"52.47196472383641, 13.328450045496385","{'81', '2'}",,
1989615,Friedrich-Wilhelm-Platz,u-bahn,"52.47194,13.32861",{'9'},Q559207,
1989616,Friedrich-Wilhelmstr.,autobus,"52.45895211969007, 13.376248282408774","{'96', '84', '68'}",,
1989617,Friedrichrodaerstr.,autobus,"52.42009042781584, 13.358980042419015",{'30'},,
1989618,Friedrichsfelde,u-bahn,"52.506111111111,13.512777777778",{'E'},Q429781,
1989619,Friedrichsfelde Ost,s-bahn,"52.5141,13.5198","{'100', '102', '101'}",Q800473,
1989620,Friedrichshagen,s-bahn,"52.4574,13.6233",{'105'},Q800474,
1989621,Friedrichstr.,autobus,"52.51718498081941, 13.388821428784585","{'9'}, {'32'}","nan, nan",
1989622,Friedrichstr.,s-bahn,"52.52027777777778,13.386944444444444","{'100', '115', '3', '110', '2'}",Q111219456,
1989623,Friedrichstr.,u-bahn,"52.520111111111,13.388305555556",{'6'},Q3753274,
1989624,Friesenstr.,autobus,"52.483950604682775, 13.394359749805426",{'4'},,
1989625,Fritz-Erler-Allee,autobus,"52.425770518253735, 13.483202967121517",{'41'},,
1989626,Fritz-Erler-Allee,autobus,"52.4277387252921, 13.468168152236476","{'52', '91'}",,
1989627,Fritz-Wernerstr.,autobus,"52.438417252275286, 13.38418919566004","{'77', '32'}",,
1989628,Frockenbeckstr.,autobus,"52.48221085959205, 13.290010249068935",{'50'},,
1989629,Frohnau,s-bahn,"52.6325,13.2902",{'2'},Q800472,
1989630,Fuchsienweg,autobus,"52.43201288917993, 13.484482166487854",{'52'},,
1989631,Fuldastr.,autobus,"52.483802510465225, 13.435884392882318","{'95', '41'}",,
1989632,Fährstr.,autobus,"52.60694113231619, 13.2116376234657",{'27'},,
1989633,Fährstr.,autobus,"52.607046957760666, 13.21078222815492",{'14'},,
1989634,Földerichstr./Adamstr.,autobus,"52.52102475407809, 13.194035781713369","{'31', '35'}",,
1989635,Försterweg,autobus,"52.592523185823616, 13.223385198568609",{'20'},,
1989636,Fürstendamm,autobus,"52.633201285794975, 13.29168257304951",{'12'},,
1989637,Fürstenstr.,autobus,"52.43375812456886, 13.242656296281394",{'18'},,
1989638,Gabelung,autobus,"52.59986227773425, 13.251985191364742","{'13', '20'}",,
1989639,Galenstr.,autobus,"52.535513174510704, 13.195323305598267","{'63', '5'}",,
1989640,Galenusstr.,autobus,"52.581754739893306, 13.42976269339117",{'52'},,
1989641,Galenusstr.,tram,"52.5818183,13.4287678",{'49'},Q66195410,
1989642,Gallunerstr.,autobus,"52.382064056023474, 13.403822537684054",{'82'},,
1989643,Gartenfeld,autobus,"52.54719055045343, 13.247793329242997",{'72'},,
1989644,Gartenfelderstr.,autobus,"52.54291515528108, 13.239777538321619","{'10', '13'}",,
1989645,Gartenfelderstr.,autobus,"52.54415476401705, 13.247074233415145",{'72'},,
1989646,Gartenstadtweg,autobus,"52.412313913821045, 13.56660267841369",{'36'},,
1989647,Garystr.,autobus,"52.4442077967708, 13.28357204535823",{'11'},,
1989648,"Gatow, Kirche",autobus,"52.48684680676539, 13.18215147844503","{'34', '35'}",,
1989649,Gatower Heide,autobus,"52.48230994250055, 13.151963262383882",{'36'},,
1989650,Gatowerstr.,autobus,"52.489436255649245, 13.180387588417426","{'34', '94', '97'}",,
1989651,Gedenkstätte Plötzensee,autobus,"52.54216517572043, 13.324302675810376",{'23'},,
1989652,Gedächtnis-Kirche,autobus,"52.505269145331596, 13.335754463763564","{'73', '19', '29'}",,
1989653,Geflügelsteig,autobus,"52.40509575868019, 13.490612934623142",{'57'},,
1989654,Gehrenseestr.,autobus,"52.550374446495574, 13.509947431496716","{'80'}, {'53', '39'}","nan, nan",
1989655,Gehrenseestr.,s-bahn,"52.55639,13.52472",{'101'},Q5530084,
1989656,Gehrenseestr.,tram,"52.5508672,13.5094994","{'72', '70', '15', '63', '113', '108', '16', '117', '63E'}",Q65555882,
1989657,Gehringstr.,autobus,"52.56216163837131, 13.468446044017584","{'56', '45'}",,
1989658,Gehsenerstr.,autobus,"52.46321577871702, 13.58365868698432","{'115'}, {'27'}","nan, nan",
1989659,Geibelstr.,autobus,"52.43523783828751, 13.289261947939469",{'68'},,
1989660,Geibelstr.,autobus,"52.49349658065158, 13.405854000356433","{'28', '95'}",,
1989661,Gemeinde-Zentrum,autobus,"52.59643859073574, 13.351715376359108",{'62'},,
1989662,Gemeindefriedhof,autobus,"52.57293803082037, 13.34166243791318",{'61'},,
1989663,Gemeindefriedhof,autobus,"52.59832724632942, 13.215539730906846",{'27'},,
1989664,Gemiende-Zentrum,autobus,"52.596502136296586, 13.352461918504005",{'22'},,
1989665,General-Barbystr.,autobus,"52.56898257894375, 13.317202802475165","{'21', '61'}",,
1989666,General-Woynastr.,autobus,"52.57098208053997, 13.316081378828493",{'61'},,
1989667,Genfenbergstr.,autobus,"52.51750221401804, 13.197731492020262",{'97'},,
1989668,Genferstr.,autobus,"52.56900243790613, 13.356352056641578","{'8', '12'}",,
1989669,Georgenstr.,autobus,"52.41872514153603, 13.336656650253074",{'11'},,
1989670,Geraerstr.,autobus,"52.4209977576583, 13.334940458009266",{'11'},,
1989671,Gerichtstr.,autobus,"52.543083932767146, 13.376414060213724",{'71'},,
1989672,Gerichtstr./Hochstr.,autobus,"52.54307454505866, 13.376405001593296",{'12'},,
1989673,Gerlindeweg,autobus,"52.575624123949154, 13.228983055165669",{'20'},,
1989674,Germanenstr.,autobus,"52.41150732002545, 13.555989941091324",{'37'},,
1989675,Germaniapromenade,autobus,"52.46091119718613, 13.435072262724178",{'91'},,
1989676,Gersdorfstr.,autobus,"52.4497135211621, 13.366843463731259",{'33'},,
1989677,Gesundbrunnen,s-bahn,"52.548611111111,13.389444444444",{'2'},Q111239092,
1989678,Gesundbrunnen,u-bahn,"52.548611,13.389444",{'8'},Q3761416,
1989679,Gesundheitszentrum,autobus,"52.42931733445969, 13.470644709312692",{'52'},,
1989680,Geygerstr.,autobus,"52.47976469123224, 13.444053924636787","{'95', '41'}",,
1989681,Giesensdorferstr.,autobus,"52.42400854661622, 13.314379777149622","{'96', '86', '84'}",,
1989682,Gitschinerstr.,autobus,"52.49813710118797, 13.39367521589463",{'41'},,
1989683,Gleisdreieck,u-bahn,"52.49952,13.37409",{'1'},Q678372,
1989684,Glienicke,autobus,"52.63064413959158, 13.312974582686586",{'7'},,
1989685,"Glienicke, Gutshof",autobus,"52.475181380568095, 13.120744863487728",{'34'},,
1989686,"Glienicke, Leninstr.",autobus,"52.63061127174937, 13.313032288073181",{'101'},,
1989687,Glienicker Brücke,autobus,"52.413474089031965, 13.091235881924467",{'6'},,
1989688,Glienickerstr.,autobus,"52.639049703806435, 13.364412135530177",{'7'},,
1989689,Glienickerweg,autobus,"52.42911840822696, 13.550747599297186",{'23'},,
1989690,Gliensteig,autobus,"52.55955215458691, 13.177291674100829",{'63'},,
1989691,Glitschinerstr.,autobus,"52.498382344355605, 13.395835277134504",{'95'},,
1989692,Glockenblumenweg,autobus,"52.42796351413227, 13.49034523810076",{'57'},,
1989693,Glogauerstr.,autobus,"52.49346098179875, 13.43740096082748",{'29'},,
1989694,Glärnischweg,autobus,"52.42643657015814, 13.394420881240835",{'76'},,
1989695,Glühwürmchenweg,autobus,"52.556553865864586, 13.155054022889669",{'5'},,
1989696,Gneisenaustr.,u-bahn,"52.491388888889,13.395555555556",{'7'},Q668618,
1989697,Goebelplatz,autobus,"52.53812718171093, 13.27991414794248",{'23'},,
1989698,Goebenstr.,autobus,"52.49432104446879, 13.361075538452589",{'48'},,
1989699,Goerzallee,autobus,"52.42198671722762, 13.298478688518832","{'53', '68', '84', '85'}",,
1989700,Goerzallee 141-145,autobus,"52.420014851735395, 13.295014893547481","{'10', '84'}",,
1989701,Goerzwerk,autobus,"52.41299094560625, 13.276733732294172","{'10', '84'}",,
1989702,Goethestr.,autobus,"52.40440968593904, 13.406189016984326","{'78', '76'}",,
1989703,Goethestr.,autobus,"52.50889249064269, 13.314314169578253",{'1'},,
1989704,Goethestr.,tram,"52.4555753,13.7263905",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},Q66980872,
1989705,Goldenes Horn,autobus,"52.439578317536686, 13.40391574725446","{'93', '33'}",,
1989706,Goltzstr.,autobus,"52.38744320384639, 13.409669775718848","{'76', '82'}",,
1989707,Goltzstr./Mertensstr.,autobus,"52.564617109204114, 13.21582807532479",{'56'},,
1989708,Goltzstr./Rauchstr.,autobus,"52.561091328677705, 13.212484764730288",{'56'},,
1989709,Goltzstr./ReußStr.,autobus,"52.56068368451645, 13.20826430245824",{'97'},,
1989710,Goltzstr./Reußstr.,autobus,"52.55961560381629, 13.208126677071037","{'31', '56'}",,
1989711,Golßenerstr.,autobus,"52.48374452842358, 13.400264439883252",{'4'},,
1989712,Gorkistr./Ziekowstr.,autobus,"52.5905870681087, 13.29212770805423","{'14', '15'}",,
1989713,Gotenstr.,autobus,"52.47544911672171, 13.359851155294415","{'73', '74'}",,
1989714,Gotthardstr.,autobus,"52.56628742362028, 13.339139315236876",{'64'},,
1989715,Gottlieb-Dunkelstr.,autobus,"52.46047500564911, 13.417979057824004","{'25', '73'}",,
1989716,Gotzkowskystr.,autobus,"52.527175382748375, 13.33054791755954",{'23'},,
1989717,Grabensprung,autobus,"52.49796135202633, 13.55542240450611",{'35'},,
1989718,Grabenstr.,autobus,"52.421246307955585, 13.32646050721359",{'17'},,
1989719,Gradestr.,autobus,"52.452494726642534, 13.432852428237316","{'25', '73'}",,
1989720,Gradestr.,autobus,"52.45264718526655, 13.438514914763998",{'91'},,
1989721,Gradestr. 45,autobus,"52.45236883832152, 13.43046669322552",{'81'},,
1989722,Gradestr. 91,autobus,"52.45227889521652, 13.422865387560863",{'81'},,
1989723,Graefestr.,autobus,"52.49098888118967, 13.416217835404685",{'95'},,
1989724,Grammestr.,autobus,"52.53671266823013, 13.267425266435744",{'23'},,
1989725,Grammestr./Quellweg,autobus,"52.536684281074294, 13.2679576795172",{'72'},,
1989726,Granatenstr.,autobus,"52.5688962104131, 13.379197387104567",{'22'},,
1989727,Granitzstr.,autobus,"52.57207265500184, 13.428773831691446",{'52'},,
1989728,Grauwackeweg,autobus,"52.41586183340185, 13.406672186320431",{'52'},,
1989729,Grazerplatz,autobus,"52.4673548713104, 13.34764576528129","{'25', '87'}",,
1989730,Grazerplatz/Grazerdamm,autobus,"52.4673548713104, 13.34764576528129",{'25'},,
1989731,Gredingerstr.,autobus,"52.46166452661661, 13.133725532902641",{'34'},,
1989732,Greifswalderstr.,autobus,"52.530034573162204, 13.626829299933483","{'95', '99', '44'}",,
1989733,Greifswalderstr.,autobus,"52.54129394662311, 13.438891154043352",{'56'},,
1989734,Greifswalderstr.,s-bahn,"52.539722222222,13.439444444444",{'142'},Q439246,
1989735,Greifswalderstr.,tram,"52.5364975,13.4334045","{'102', '13', '4'}",Q65548960,
1989736,Greifswalderstr. Ecke Dimitroffstr.,tram,"52.5364975,13.4334045",{'21'},Q65548960,
1989737,Greifswalderstr./Dimitroffstr.,tram,"52.5364975,13.4334045",{'113'},Q65548960,
1989738,Greilstr.,autobus,"52.54566404757848, 13.427807153394088",{'56'},,
1989739,Greinerstr./Dederingstr.,autobus,"52.43670205861796, 13.37209191098168",{'81'},,
1989740,Grenadierstr.,autobus,"52.530981925368565, 13.205371761701368",{'5'},,
1989741,Grenzallee,autobus,"52.466290903076505, 13.457656042663132","{'77', '41'}",,
1989742,Grenzallee,autobus,"52.470272788546296, 13.464649478111092",{'95'},,
1989743,Grenzallee,u-bahn,"52.463333333333,13.443888888889",{'7'},Q571836,
1989744,Grenzweg,autobus,"52.39433143994671, 13.391233731250095",{'82'},,
1989745,Griesingerstr.,autobus,"52.55997198427506, 13.15705235476161",{'5'},,
1989746,Grimmelshausenerstr.,autobus,"52.45305010851352, 13.127140375671859",{'37'},,
1989747,Grimmstr.,autobus,"52.39850705100956, 13.406401918150467","{'79', '78', '76'}",,
1989748,Grimmstr.,autobus,"52.491905444803585, 13.412926751831952","{'95', '28'}",,
1989749,Grindelwaldstr.,autobus,"52.56437599917442, 13.3527511439908",{'12'},,
1989750,Gritznerstr.,autobus,"52.46438146098689, 13.316483335491945",{'33'},,
1989751,Grottkauerstr.,autobus,"52.52747689361331, 13.606500303391726",{'60'},,
1989752,Groß-Glienickerweg,autobus,"52.48314053360092, 13.182661713342757","{'36', '34', '35'}",,
1989753,Groß-Ziethenerstr.,autobus,"52.39379859051018, 13.406675317106368","{'82', '30'}",,
1989754,Groß-Ziethener-Chaussee,autobus,"52.410472559817045, 13.479414283129158",{'57'},,
1989755,Groß-Ziethenerstr.,autobus,"52.39430930301034, 13.411034857603847",{'78'},,
1989756,Großbeerenstr.,autobus,"52.4265637787753, 13.374422208772343","{'79', '77'}",,
1989757,Großbeerenstr.,autobus,"52.43786822258151, 13.380424373506221",{'81'},,
1989758,Großbeerenstr.,autobus,"52.49366889465351, 13.383531559754024","{'19', '28'}",,
1989759,Großbeerenstr.,autobus,"52.49899269436089, 13.385321352334506",{'24'},,
1989760,Große Leegestr.,autobus,"52.54710051008695, 13.500686411617933",{'39'},,
1989761,Großer Stern,autobus,"52.51471344339627, 13.349987328429489","{'24', '16', '69'}",,
1989762,Großgörschenstr.,s-bahn,"52.4922745,13.3678588",{'1'},Q21776726,
1989763,Grumbkowstr.,autobus,"52.59081479417949, 13.419895078886073","{'50', '33'}",,
1989764,Grunewald,s-bahn,"52.4892,13.2614",{'3'},Q457266,
1989765,"Grunewald, Roseneck",autobus,"52.47580089902253, 13.282411270445099","{'60', '29'}",,
1989766,Grunewaldstr.,autobus,"52.48907804007202, 13.345000249198607","{'73', '16', '85'}",,
1989767,Grünau,s-bahn,"52.4122,13.5746","{'141', '110'}",,
1989768,Grünbergallee,s-bahn,"52.3992,13.5416","{'115', '140'}",Q5612896,
1989769,Grünbergerstr.,tram,"52.5122359,13.452609",{'4'},Q65706239,
1989770,Grünerweg,autobus,"52.43674166555573, 13.451172332853115","{'25', '93', '41'}",,
1989771,Grünhoferweg,autobus,"52.534302716812704, 13.18775030784576",{'80'},,
1989772,Grünsteinweg,autobus,"52.42629631091223, 13.409327287943531",{'79'},,
1989773,Grüntalerstr.,autobus,"52.55538892188423, 13.390756962633388",{'89'},,
1989774,Guerickestr.,autobus,"52.51783946996448, 13.317693848356848",{'1'},,
1989775,Gustav-Meyer-Allee,autobus,"52.54224656580881, 13.382850117447587",{'12'},,
1989776,Gustav-Müller-Platz,autobus,"52.483564682706586, 13.361433684488112",{'87'},,
1989777,Gustav-Müllerstr.,autobus,"52.48569534920207, 13.362462680426631",{'4'},,
1989778,Gutschmidtstr.,autobus,"52.437076827846255, 13.444129425003135","{'93', '91'}",,
1989779,Gutshof Marienfeld,autobus,"52.408557224431995, 13.376664128444137",{'52'},,
1989780,Gutzmannstr.,autobus,"52.421314708353165, 13.25014599510345",{'1'},,
1989781,Gärtnerstr.,autobus,"52.43994521283232, 13.327153226019245","{'17', '86'}",,
1989782,Gärtnerstr.,autobus,"52.54641941467049, 13.5094435862322","{'109', '80'}",,
1989783,Gärtnerstr.,tram,"52.50903,13.4597503",{'3'},Q65949947,
1989784,Gärtnerstr.,tram,"52.546135, 13.509622","{'10', '16'}",Q65953975,
1989785,Göllweg/Ankogelweg,autobus,"52.419363645105854, 13.398406898172071","{'78', '76'}",,
1989786,Görlitzer Bahnhof,u-bahn,"52.4992,13.428",{'1'},Q597759,
1989787,Görschstr.,autobus,"52.565677945666025, 13.400726693269364",{'50'},,
1989788,Göttingerstr.,autobus,"52.461462050098646, 13.344952416141599","{'87', '76'}",,
1989789,Gößweinsteiner Gang,autobus,"52.45083041951281, 13.132118820945214",{'35'},,
1989790,Güntzelstr.,u-bahn,"52.49194,13.33083",{'9'},Q571563,
1989791,Güntzelstr./Uhlandstr.,autobus,"52.491516839492576, 13.323219272153315",{'60'},,
1989792,Güterbahn Ruhleben,autobus,"52.528463786145274, 13.221054867506954","{'5', '54', '35'}",,
1989793,Haarlemerstr.,autobus,"52.45310807363314, 13.455500318230508","{'81', '73'}",,
1989794,Haarlemerstr.,autobus,"52.457356526915646, 13.448813350938707",{'41'},,
1989795,Habelschwerdter A.,autobus,"52.45118934852909, 13.287194079457421",{'1'},,
1989796,Haberstr.,autobus,"52.46213689222074, 13.460667275077737",{'77'},,
1989797,Habichtstr./Strandbad,autobus,"52.58584168347821, 13.2325834411171","{'20', '27'}",,
1989798,Hackerscher Markt,tram,"52.5238354,13.402603",{'20'},Q65094590,
1989799,Hackescher Markt,tram,"52.5238354,13.402603","{'63', '63E'}, {'71', '70', '24', '49', '108', '28'}","Q65094590, Q65094590",
1989800,Hadubrandstr.,autobus,"52.47941019285019, 13.559684179069844",{'35'},,
1989801,Hagenplatz,autobus,"52.483382973651, 13.265818700272884",{'86'},,
1989802,Hainbuchenstr.,autobus,"52.634406831690676, 13.274751236121705",{'12'},,
1989803,Halbauerweg,autobus,"52.434581470107624, 13.362017116176771",{'81'},,
1989804,Halemweg,u-bahn,"52.536666666667,13.286388888889",{'7'},Q571025,
1989805,Hallesches Tor,u-bahn,"52.497777777778,13.391111111111","{'1', '6'}",Q658302,
1989806,Halskestr.,autobus,"52.449975911659585, 13.34671540590703","{'2', '33'}",,
1989807,Halskestr./Steglitzerdamm,autobus,"52.45002566751825, 13.346742063854826",{'81'},,
1989808,Hamburgerplatz,autobus,"52.555394187589414, 13.438973139463632","{'109'}, {'56', '45'}","nan, nan",
1989809,Hanauerstr.,autobus,"52.476783708509714, 13.320305397338439",{'1'},,
1989810,Hans-Beimlerstr.,autobus,"52.52515376382797, 13.419905951093401","{'9'}, {'32'}","nan, nan",
1989811,Hans-Beimlerstr.,tram,"52.5255473,13.4202755","{'72', '63', '113', '108', '11', '63E'}",Q65548984,
1989812,Hans-Beimlerstr. Ecke Mollstr.,tram,"52.5255473,13.4202755",{'18'},Q65548984,
1989813,Hans-Meitner-Institut,autobus,"52.41159976992047, 13.133727048102902",{'18'},,
1989814,Hansaplatz,u-bahn,"52.517777777778,13.342222222222",{'9'},Q287552,
1989815,Harburgerweg,autobus,"52.53331049970506, 13.163165096763427",{'80'},,
1989816,Harriesstr.,autobus,"52.54618534010536, 13.259912753726098",{'23'},,
1989817,Hartlebenstr.,tram,"52.4566822,13.6324878",{'25'},Q66363202,
1989818,Hartmannsweilerweg,autobus,"52.43872963210998, 13.248829213221217",{'53'},,
1989819,Harzerstr.,autobus,"52.48639181349423, 13.446364620768463",{'4'},,
1989820,Haselhorst,u-bahn,"52.538888888889,13.232777777778",{'7'},Q570916,
1989821,Haselhorsterdamm,autobus,"52.54707556922512, 13.236790392928848",{'13'},,
1989822,Hatzfeldtallee,autobus,"52.59240746024612, 13.29162629983109",{'20'},,
1989823,Haubachstr./Hebbelstr.,autobus,"52.515406120718886, 13.300858166045455",{'62'},,
1989824,Hauptbahnhof,s-bahn,"52.525083333333,13.369388888889","{'100', '102', '115', '101', '105', '110'}",Q111240799,
1989825,Hauptstr.,autobus,"52.48189961451138, 13.348451031942695","{'73', '4', '74'}",,
1989826,Hauptstr.,tram,"52.548899457008396, 13.50470656778837","{'72', '15', '70', '10', '63', '108', '63E'}",,
1989827,Hauptstr.,tram,"52.59717758553853, 13.375478539025853",{'22'},,
1989828,Hauptstr./Dominicusstr.,autobus,"52.48189961451138, 13.348451031942695",{'87'},,
1989829,Haus Bremen,autobus,"52.46401910364108, 13.427807012179363",{'77'},,
1989830,Hausotterstr.,autobus,"52.56664308143329, 13.362854359299597",{'61'},,
1989831,Hausvogteiplatz,u-bahn,"52.513055555556,13.396666666667",{'A'},Q656523,
1989832,Havelblick,autobus,"52.60198867886582, 13.210115307087476",{'27'},,
1989833,Havensteinstr.,autobus,"52.43193326607941, 13.346360395121293","{'2', '87'}",,
