Unnamed: 0,line_id,year,line_name,type,start_stop,Length (time),east_west,Frequency,Length (km)
131,1984132,1984,8,bus,Flughafen Berlin-Tegel<> U-Bhf. Osloer Strasse,24,West,15,
132,1984133,1984,80,bus,U-Bhf. Ruhleben<> Staaken Brunsbütteler Damm,25,West,15,
133,1984134,1984,81,bus,U-Bhf. Friedrich-Wilhelm-Platz<> Mariendorf Dardanellenweg,39,West,7,
134,1984135,1984,82,bus,S-Bhf. Lichtenrade<> S-Bhf. Lichtenrade,31,West,15,
135,1984136,1984,82,strassenbahn,Mahlsdorf-Süd<> S-Bhf. Ostkreuz,49,Ost,12,
136,1984137,1984,83,bus,"Nettelbeckplatz<> Lankwitz, Kirche",45,West,12,
137,1984138,1984,83,strassenbahn,S-Bhf. Mahlsdorf<> Wendenschloß,42,Ost,15,
138,1984139,1984,84,bus,Lichterfelde Ringstrasse Ecke Weißwasserweg<> U-Bhf. Kurfürstenstrasse,38,West,12,
139,1984140,1984,84,strassenbahn,Wasserwerk<> Am Falkenberg,47,Ost,20,
140,1984141,1984,85,bus,Lichterfelde-Süd Holtheimer Weg<> Wittenbergplatz,48,West,10,
141,1984142,1984,85,strassenbahn,"Johannisthal, Haeckelstrasse<> Wendenschloß",40,Ost,20,
142,1984143,1984,86,bus,"Fehrbelliner Platz<> Lichterfelde, Celsiusstrasse",41,West,12,
143,1984144,1984,86,strassenbahn,Hirtestrasse<> Alt-Schmöckwitz,41,Ost,10,
144,1984145,1984,87,bus,U-Bhf. Richard-Wagner-Platz<> Pulsstrasse,10,West,20,
145,1984146,1984,88,bus,"U-Bhf. Rathaus Steglitz<> Lichterfelde, Augustaplatz",12,West,10,
146,1984147,1984,89,bus,Bornholmer Strasse<> U-Bhf. Mierendorffplatz,28,West,10,
147,1984148,1984,9,bus,John-Schehr-Strasse<> Otto-Grotewohl-Strasse,19,Ost,3,
148,1984149,1984,9,bus,Flughafen Berlin-Tegel<> Budapester Strasse,40,West,15,
149,1984150,1984,90,bus,"Zoo, Hardenbergplatz<> Bernauer Strasse Ecke Wolliner Strasse",36,West,20,
150,1984151,1984,91,bus,Lindenberger Strasse<> S-Bhf. Kaulsdorf,30,Ost,20,
151,1984152,1984,91,bus,Buckow-Süd<> Hermannplatz,29,West,10,
152,1984153,1984,92,bus,S-Bhf. Marzahn<> S-Bhf. Biesdorf,19,Ost,10,
153,1984154,1984,92,bus,"Staaken Brunsbütteler Damm<> Zoo, Hardenbergplatz",48,West,10,
154,1984155,1984,92E,bus,S-Bhf. Biesdorf<> Wilhem-Griesinger-Krankenhaus,4,Ost,20,
155,1984156,1984,93,bus,Lindenhof<> U-Bhf. Lichtenberg,4,Ost,0,
156,1984157,1984,93,bus,U-Bhf. Alt-Mariendorf<> Britz-Süd Gutschmidtstrasse,13,West,20,
157,1984158,1984,94,bus,U-Bhf. Tierpark<> U-Bhf. Tierpark,13,Ost,20,
158,1984159,1984,94,bus,"Heerstrasse Ecke Reimerweg<> Zoo, Hardenbergplatz",41,West,10,
159,1984160,1984,95,bus,Greifswalder Strasse<> S-Bhf. Marzahn,33,Ost,20,
160,1984161,1984,96,bus,S-Bhf. Nöldnerplatz<> S-Bhf. Nöldnerplatz,29,Ost,15,
161,1984162,1984,96,bus,Platz der Luftbrücke<> Lichterfelde Lindenstrasse,33,West,12,
162,1984163,1984,96E,bus,Platz der Luftbrücke<> Beeskowdamm,43,West,12,
163,1984164,1984,97,bus,Rangierbahnhof<> Rangierbahnhof,15,Ost,0,
164,1984165,1984,97,bus,Heerstrasse/Stadtgrenze<> Hakenfelde Aalemannufer,28,West,20,
165,1984166,1984,98,bus,Franz-Stenzer-Strasse<> Arbeitsstättengebiet Marzahn,7,Ost,0,
166,1984167,1984,99,bus,Greifswalder Strasse<> S-Bhf. Friedrichsfelde Ost,39,Ost,20,
167,1984168,1984,99,bus,"Wedding, Gartenplatz<> Spandau Freudstrasse",75,West,10,
168,1984169,1984,E,bus,U-Bhf. Tegel<> Stolpe,0,West,60,
169,1984170,1984,E,bus,S-Bhf. Wannsee<> Drewitz,0,West,30,
170,1984171,1984,S-Bhf. Friedrichshagen <> Rüdersdorf,strassenbahn,S-Bhf. Friedrichshagen<> Alt-Rüdersdorf,40,ost,20,
171,1984172,1984,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,strassenbahn,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,20,ost,20,
172,1984173,1984,1,u-bahn,Schlesisches Tor<> Ruhleben,31,West,6,
173,1984174,1984,2,u-bahn,Wittenbergplatz<> Krumme Lanke,20,West,5,
174,1984175,1984,3,u-bahn,Wittenbergplatz<> Uhlandstr,2,West,10,
175,1984176,1984,4,u-bahn,Nollendorfplatz<> Innsbrucker Platz,6,West,5,
176,1984177,1984,6,u-bahn,Tegel<> Alt-Mariendorf,37,West,3,
177,1984178,1984,7,u-bahn,Rohrdamm<> Rudow,46,West,3,
178,1984179,1984,8,u-bahn,Osloer Strasse<> Leinestrasse,23,West,6,
179,1984180,1984,9,u-bahn,Osloer Strasse<> Rathaus Steglitz,22,West,3,
180,1984181,1984,2,s-bahn,Lichtenrade<> Gesundbrunnen,34,West,20,
181,1984182,1984,3,s-bahn,Wannsee<> Friedrichstrasse,28,West,20,
182,1984183,1984,100,s-bahn,Friedrichstrasse<> Strausberg Nord,65,Ost,20,
183,1984184,1984,101,s-bahn,Alexanderplatz<> Otto-Winzer-Strasse,0,Ost,20,
184,1984185,1984,105,s-bahn,Friedrichstrasse<> Erkner,45,Ost,20,
185,1984186,1984,110,s-bahn,Friedrichstrasse<> Königs Wusterhausen,51,Ost,20,
186,1984187,1984,115,s-bahn,Friedrichstrasse<> Flughafen Berlin-Schönefeld,39,Ost,20,
187,1984188,1984,140,s-bahn,Oranienburg<> Flughafen Berlin-Schönefeld,83,Ost,20,
188,1984189,1984,141,s-bahn,Bernau<> Zeuthen,73,Ost,20,
189,1984190,1984,142,s-bahn,Blankenburg<> Spindlersfeld,41,Ost,20,
190,1984191,1984,143,s-bahn,Buch<> Alexanderplatz,40,Ost,20,
191,1984192,1984,143,s-bahn,Buch<> Schöneweide,47,Ost,20,
192,1984193,1984,A,u-bahn,Panko (Vinetastrasse)<> Thälmannplatz,19,Ost,2,
193,1984194,1984,E,u-bahn,Tierpark<> Alexanderplatz,18,Ost,4,
0,19891,1989,1,bus,"Moabit, Waldstrasse<> Zehlendorf, Sachtlebenstrasse",60,West,15,
1,19892,1989,10,bus,"Lüdenscheider Weg<> Lichterfelde, Lindenstrasse",77,West,15,
2,19893,1989,10,strassenbahn,Betriebshof Marzahn<> Betriebshof Weißensee,34,Ost,20,
3,19894,1989,11,bus,Waldfriedhof<> Klausenburger Pfad,35,West,15,
4,19895,1989,11,strassenbahn,Elisabethstrasse<> Pflugstrasse,56,Ost,10,
5,19896,1989,12,bus,Bergstrasse<> Hainbuchenstrasse,65,West,10,
6,19897,1989,12,strassenbahn,Ahrensfelde<> Scharnweberstrasse,39,Ost,20,
7,19898,1989,13,bus,Alt-Heiligensee<> Maximilian-Kolbe-Strasse,67,West,15,
8,19899,1989,13,strassenbahn,Eberswalder Strasse<> Hönower Wiesenweg,40,Ost,20,
9,198910,1989,14,bus,Märkisches Zentrum<> Alt-Heiligensee,47,West,15,
10,198911,1989,14,strassenbahn,Ahrensfelde<> Dimitroffstrasse,35,Ost,10,
11,198912,1989,15,bus,Eichenroder Ring<> Invalidensiedlung,61,West,20,
12,198913,1989,15,strassenbahn,Falkenberg<> Dimitroffstrasse,28,Ost,10,
13,198914,1989,16,bus,U-Bhf. Franz-Neumann-Platz<> Breitenbachplatz,54,West,20,
14,198915,1989,16,strassenbahn,"Köpenick, Krankenhaus<> Zingster Strasse Hohenschönhausen",66,Ost,20,
15,198916,1989,17,bus,"Dahlem, Clayallee<> Lichterfelde Celsiusstrasse",42,West,0,
16,198917,1989,17,strassenbahn,"Leninallee/Dimitroffstrasse<> Johannisthal, Haeckelstrasse",54,Ost,12,
17,198918,1989,18,bus,Clayallee<> Steinstücken,41,West,10,
18,198919,1989,18,strassenbahn,Ahrensfelde<> Wöhlertstrasse,64,Ost,10,
19,198920,1989,18E,strassenbahn,Ahrensfelde<> Dimitroffstrasse Ecke Leninallee,40,Ost,10,
20,198921,1989,19,bus,Taubertstrasse<> Platz der Luftbrücke,39,West,5,
21,198922,1989,19,strassenbahn,"Scharnweberstrasse<> Köpenick, Krankenhaus",0,Ost,0,
22,198923,1989,2,bus,"U-Bhf. Friedrich-Wilhelm-Platz<> Marienfelde, Waldsassener Strasse",33,West,7,
23,198924,1989,20,bus,"Almazeile<> Lübars, Alt Lübars",41,West,10,
24,198925,1989,20,strassenbahn,Bhf. Lichtenberg<> Hackerscher Markt,0,Ost,0,
25,198926,1989,21,bus,Quickborner Strasse Märkisches Viertel<> U-Bhf. Jungfernheide,47,West,10,
26,198927,1989,21,strassenbahn,"Eberswalder Strasse<> Köpenick, Krankenhaus",75,Ost,20,
27,198928,1989,22,bus,U-Bhf. Osloer Strasse<> Waidmannslust Titiseestrasse,47,West,15,
28,198929,1989,22,strassenbahn,"Rosenthal, Quickborner Strasse<> Am Kupfergraben",48,Ost,15,
29,198930,1989,23,bus,Falkenhöhe<> Rudower Chaussee,28,Ost,20,
30,198931,1989,23,bus,S-Bhf. Tiergarten<> Saatwinkler Damm/Mäkeritzwiesen,44,West,15,
31,198932,1989,24,bus,U-Bhf. Turmstrasse<> Platz der Luftbrücke,34,West,20,
32,198933,1989,24,strassenbahn,"Weißensee, Pasedagplatz<> Pflugstrasse",36,Ost,10,
33,198934,1989,25,bus,U-Bhf. Britz-Süd<> U-Bhf. Friedrich-Wilhelm-Platz,37,West,19,
34,198935,1989,25,strassenbahn,Sterndamm<> Rahnsdorf,47,Ost,20,
35,198936,1989,26,bus,U-Bhf. Holzhauser Strasse/Berliner Strasse<> S-Bhf. Wittenau (Nordbahn),17,West,20,
36,198937,1989,26,strassenbahn,"Sterndamm<> Köpenick, Krankenhaus",28,Ost,20,
37,198938,1989,27,bus,Alt-Heiligensee<> Konradshöhe/Falkenplatz,9,West,30,
38,198939,1989,28,bus,U-Bhf. Tempelhof<> Schlesische Strasse Ecke Heckmannufer,44,West,15,
39,198940,1989,28,strassenbahn,"Hohenschönhausen, Zingster Strasse<> Hackescher Markt",36,Ost,10,
40,198941,1989,29,bus,"Grunewald, Roseneck<> U-Bhf. Hermannplatz",58,West,10,
41,198942,1989,29,strassenbahn,"Weißensee, Hansastrasse<> Scharnweberstrasse",22,Ost,20,
42,198943,1989,3,bus,"Lichterfelde, Oberhofer Platz<> Wannsee, Heckeshorn",57,West,15,
43,198944,1989,3,strassenbahn,Björnsonstrasse<> S-Bhf. Warschauer Strasse,43,Ost,10,
44,198945,1989,30,bus,"U-Bhf. Rathaus Steglitz/Kreisel<> Lichtenrade, Nahariyastrasse",41,West,10,
45,198946,1989,31,bus,"Werderstrasse<> Staaken, Heidebergplan",36,West,15,
46,198947,1989,32,bus,"U-Bhf. Rathaus Steglitz/Kreisel<> Marienfelde, Culemeyerstrasse",37,West,10,
47,198948,1989,33,bus,"Breitenbachplatz<> Mariendorf, Dardanellenweg",34,West,10,
48,198949,1989,34,bus,"Spandau, Wasserwerk<> Glienicke, Gutshof",50,West,15,
49,198950,1989,35,bus,"U-Bhf. Ruhleben<> Kladow, Hottengrund",0,West,0,
50,198951,1989,36,bus,Krankenhaus Hohengatow<> Siedlung Habichtswald,11,West,20,
51,198952,1989,37,bus,"Kladow, Alt-Kladow<> Seniorenheim Hottengrund",6,West,30,
52,198953,1989,4,bus,"Brixplatz<> Neukölln, Teupitzer Strasse",64,West,10,
53,198954,1989,4,strassenbahn,Eberswalder Strasse<> S-Bhf. Warschauer Strasse,25,Ost,12,
54,198955,1989,41,bus,Waltersdorfer Chaussee<> U-Bhf. Hallesches Tor,61,West,15,
55,198956,1989,46,strassenbahn,"Niederschönhausen, Schillerstrasse<> Am Kupfergraben",46,Ost,7,
56,198957,1989,48,bus,"Zehlendorf, Busseallee<> Tiergartenstrasse Philharmonie",46,West,7,
57,198958,1989,49,strassenbahn,"Bucholz, Hauptstrasse<> Hackescher Markt",38,Ost,10,
58,198959,1989,5,bus,"U-Bhf. Ruhleben<> Spandau, Nervenklinik",32,West,10,
59,198960,1989,5,strassenbahn,"Marzahn, Henneckestrasse<> Bhf. Lichtenberg",29,Ost,20,
60,198961,1989,50,bus,"Düppel-Süd, Neuruppiner Strasse<> U-Bhf. Güntzelstrasse",42,West,20,
61,198962,1989,52,bus,"Rudow, Kanalstrasse<> Marienfelde, Nahmitzer Damm",34,West,10,
62,198963,1989,53,bus,S-Bhf. Nikolassee<> Wiesenbaude,34,West,20,
63,198964,1989,54,bus,Spandau Johannesstift<> Hertzallee,47,West,10,
64,198965,1989,56,bus,U-Bhf. Ruhleben<> Spandau Hakenfelde,25,West,15,
65,198966,1989,57,bus,Zwickauer Damm<> Zwickauer Damm,44,West,20,
66,198967,1989,58,bus,U-Bhf. Rudow<> U-Bhf. Rudow,17,West,30,
67,198968,1989,6,bus,S-Bhf. Wannsee<> Glienicker Brücke,13,West,30,
68,198969,1989,6,strassenbahn,Betriebshof Marzahn<> Dimitroffstrasse,32,Ost,10,
69,198970,1989,60,bus,"Hertzallee<> Grunewald, Roseneck",27,West,20,
70,198971,1989,61,bus,U-Bhf. Osloer Strasse<> Otisstrasse Ecke Wittestrasse,40,West,15,
71,198972,1989,62,bus,"Wilhelmsruher Damm Märkisches Viertel<> Charlottenburg, Amtsgericht",49,West,7,
72,198973,1989,63,bus,Spandau Waldkrankenhaus<> Staaken Heidebergplan,32,West,15,
73,198974,1989,63,strassenbahn,"Hohenschönhausen, Zingster Strasse<> Stadion der Weltjugend",50,Ost,15,
74,198975,1989,63E,strassenbahn,"Hohenschönhausen, Zingster Strasse<> Hackescher Mark",43,Ost,15,
75,198976,1989,64,bus,"Treptow, Karl-Kunger-Strasse<> Treptow, Rathaus",12,Ost,15,
76,198977,1989,64,bus,Am Nordgraben<> Bernauer Strasse Ecke Wollinger Strasse,50,West,15,
77,198978,1989,66,bus,S-Bhf. Wannsee<> Pfaueninsel,10,West,60,
78,198979,1989,68,bus,"Lichterfelde, Lindenstrasse<> U-Bhf. Tempelhof",48,West,10,
79,198980,1989,69,bus,Kaulsdorfer Strasse<> Müggelschlößchenweg,14,Ost,20,
80,198981,1989,69,bus,S-Bhf. Grunewald<> Reichstag,38,West,20,
81,198982,1989,7,bus,"U-Bhf. Pankow, Vinetastrasse<> Glienicke",35,Ost,20,
82,198983,1989,7,bus,"U-Bhf. Alt-Mariendorf<> Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",18,West,10,
83,198984,1989,70,bus,S-Bhf. Wollankstrasse<> Moabit Wiebestrasse,34,West,10,
84,198985,1989,70,strassenbahn,"Hohenschönhausen, Zingster Strasse<> Am Kupfergraben",53,Ost,15,
85,198986,1989,71,bus,"Wedding, Gartenplatz<> U-Bhf. Jungfernheide",35,West,20,
86,198987,1989,71,strassenbahn,"Heinersdorf, Romain-Rolland-Strasse<> Am Kupfergraben",36,Ost,15,
87,198988,1989,72,bus,Klemkestrasse / Büchsenweg<> Gartenfeld,58,West,15,
88,198989,1989,72,strassenbahn,"Weißensee, Pasedagplatz<> Hohenschönhausen, Zingster Strasse",62,Ost,0,
89,198990,1989,73,bus,"Hertzallee<> Britz, Buschkrug",41,West,10,
90,198991,1989,74,bus,Charlottenburg Pulsstrasse<> Lindenhof,55,West,20,
91,198992,1989,75,bus,S-Bhf. Lichtenrade<> Kirchhainer Damm,6,West,30,
92,198993,1989,76,bus,"U-Bhf. Walther-Schreiber-Platz<> Lichtenrade, Blohmstrasse",39,West,10,
93,198994,1989,77,bus,Neukölln Britzer Allee<> Marienfelde Daimlerstrasse,34,West,20,
94,198995,1989,78,bus,U-Bhf. Alt-Mariendorf<> Nahariyastrasse,19,West,20,
95,198996,1989,79,bus,Marienfelde Waldsassener Strasse<> S-Bhf. Lichtenrade,48,West,5,
96,198997,1989,8,bus,S-Bhf. Wilhelmsruh<> Flughafen Tegel,25,West,15,
97,198998,1989,80,bus,U-Bhf. Rathaus Spandau<> Staaken Brunsbütteler Damm/Nennhauser Damm,13,West,10,
98,198999,1989,80,bus,Betriebshof Marzahn<> Falkenberg,35,Ost,20,
99,1989100,1989,81,bus,"U-Bhf. Friedrich-Wilhelm-Platz<> Britz, Buschkrug",48,West,7,
100,1989101,1989,82,bus,S-Bhf. Lichtenrade<> S-Bhf. Lichtenrade,30,West,20,
101,1989102,1989,82,strassenbahn,Mahlsdorf-Süd<> S-Bhf. Ostkreuz,49,Ost,12,
102,1989103,1989,83,bus,Krematorium Wedding<> U-Bhf. Innsbrucker Platz,29,West,20,
103,1989104,1989,83,strassenbahn,S-Bhf. Mahlsdorf<> Wendenschloß,42,Ost,15,
104,1989105,1989,84,bus,"U-Bhf. Platz der Luftbrücke<> Zehlendorf, Beeskowdamm",42,West,0,
105,1989106,1989,84,strassenbahn,Wasserwerk<> Am Falkenberg,47,Ost,20,
106,1989107,1989,85,bus,Lichterfelde-Süd Holtheimer Weg<> U-Bhf. Wittenbergplatz,42,West,7,
107,1989108,1989,85,strassenbahn,"Johannisthal, Haeckelstrasse<> Wendenschloß",40,Ost,20,
108,1989109,1989,86,bus,S-Bhf. Grunewald<> Celsiusstrasse,55,West,10,
109,1989110,1989,86,strassenbahn,Alt-Schmöckwitz<> Hirtestrasse,41,Ost,10,
110,1989111,1989,87,bus,"U-Bhf. Kurfürstenstrasse<> Marienfelde, Waldsassener Strasse",52,West,15,
111,1989112,1989,88,bus,"U-Bhf. Rathaus Steglitz/S-Bhf. Steglitz<> Lichterfelde, Augustaplatz",11,West,20,
112,1989113,1989,88,strassenbahn,Sterndamm<> Betriebshof Oberschönweide,7,Ost,30,
113,1989114,1989,89,bus,Bornholmer Strasse<> Lise-Meitner-Strasse,28,West,10,
114,1989115,1989,9,bus,John-Schehr-Strasse<> Otto-Grotewohl-Strasse,19,Ost,2,
115,1989116,1989,9,bus,Budapester Strasse<> Flughafen Tegel,40,West,0,
116,1989117,1989,90,bus,Hertzallee<> Chausseestrasse,32,West,10,
117,1989118,1989,91,bus,"Buckow, Lipschitzallee Gesundheitszentrum<> U-Bhf. Hermannplatz",40,West,5,
118,1989119,1989,92,bus,"Spandau, Freudstrasse<> Heerstrasse/Stadtgrenze",39,West,10,
119,1989120,1989,93,bus,"U-Bhf. Alt-Mariendorf<> Britz, Parchimer Allee",17,West,20,
120,1989121,1989,94,bus,Heerstrasse Ecke Reimerweg<> Hertzallee,40,West,5,
121,1989122,1989,95,bus,Sonnenallee Ecke Peter-Anders-Strasse<> U-Bhf. Hallesches Tor,29,West,15,
122,1989123,1989,96,bus,"U-Bhf. Platz der Luftbrücke<> Lichterfelde-Süd, Holtheimer Weg",38,West,10,
123,1989124,1989,97,bus,Brunsbüttler Damm/Nennhauser Damm<> Kraftwerk Oberhavel,39,West,15,
124,1989125,1989,98,bus,U-Bhf. Tegel<> Stolpe (DDR),0,West,60,
125,1989126,1989,99,bus,S-Bhf. Wannsee<> Drewitz (DDR),0,West,30,
126,1989127,1989,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,strassenbahn,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,20,ost,20,
127,1989128,1989,83E,strassenbahn,Hirtestrasse<> Wendenschloß,24,Ost,15,
128,1989129,1989,1,u-bahn,Schlesisches Tor<> Ruhleben,31,west,3,
129,1989130,1989,2,u-bahn,Wittenbergplatz<> Krumme Lanke,20,west,5,
130,1989131,1989,3,u-bahn,Wittenbergplatz<> Uhlandstr,2,west,10,
131,1989132,1989,4,u-bahn,Nollendorfplatz<> Innsbrucker Platz,6,west,5,
132,1989133,1989,6,u-bahn,Tegel<> Alt-Mariendorf,37,west,3,
133,1989134,1989,7,u-bahn,Rathaus Spandau<> Rudow,56,west,12,
134,1989135,1989,8,u-bahn,Paracelsus-Bad<> Leinestrasse,27,west,5,
135,1989136,1989,9,u-bahn,Osloer Strasse<> Rathaus Steglitz,22,west,3,
136,1989137,1989,1,s-bahn,Anhalter Bahnhof<> Wannsee,30,west,10,
137,1989138,1989,2,s-bahn,Frohnau<> Lichtenrade,53,west,10,
138,1989139,1989,3,s-bahn,Friedrichstrasse<> Wannsee,29,west,10,
139,1989140,1989,100,s-bahn,Friedrichstrasse<> Strausberg Nord,66,ost,20,
140,1989141,1989,101,s-bahn,Alexanderplatz<> Wartenberg,29,ost,20,
141,1989142,1989,102,s-bahn,Alexanderplatz<> Ahrensfelde,31,ost,20,
142,1989143,1989,105,s-bahn,Hauptbahnhof<> Erkner,37,ost,10,
143,1989144,1989,110,s-bahn,Friedrichstrasse<> Königs Wusterhausen,51,ost,20,
144,1989145,1989,115,s-bahn,Friedrichstrasse<> Flughafen Berlin-Schönefeld,40,ost,20,
145,1989146,1989,140,s-bahn,Oranienburg<> Flughafen Berlin-Schönefeld,83,ost,20,
146,1989147,1989,141,s-bahn,Bernau<> Grünau,73,ost,20,
147,1989148,1989,141,s-bahn,Pankow<> Grünau,38,ost,20,
148,1989149,1989,142,s-bahn,Blankenburg<> Spindlersfeld,42,ost,20,
149,1989150,1989,143,s-bahn,Buch<> Spindlersfeld,50,ost,20,
150,1989151,1989,143,s-bahn,Buch<> Warschauerstrasse,33,ost,20,
151,1989152,1989,A,u-bahn,Pankow (Vinetastrasse)<> Otto-Grotewohl-Strasse,19,ost,2,
152,1989153,1989,E,u-bahn,Elsterwerdaer Platz<> Alexanderplatz,23,ost,6,
153,1989154,1989,8,bus,Mahlsdorfer Allee<> Bhf. Lichtenberg,36,ost,7,
154,1989155,1989,27,bus,S-Bhf. Kaulsdorf<> Alt-Müggelheim,41,ost,10,
155,1989156,1989,30,bus,Robert-Koch-Platz<> Ostbahnhof,67,ost,7,
156,1989157,1989,31,bus,"Buch, Hobrechtsfelder Chaussee<> Ostseestrasse",38,ost,20,
157,1989158,1989,32,bus,Hans-Beimler-Strasse<> Otto-Grotewohl-Strasse,25,ost,6,
158,1989159,1989,33,bus,Grumbkowstrasse<> U-Bhf. Pankow,17,ost,20,
159,1989160,1989,35,bus,"Biesdorf-Süd, Köpenicker Strasse<> S-Bhf. Nöldnerplatz",32,ost,20,
160,1989161,1989,36,bus,"S-Bhf. Grünau<> Schönefeld, Dorfstrasse",18,ost,10,
161,1989162,1989,37,bus,S-Bhf. Grünau<> Rudower Strasse,12,ost,30,
162,1989163,1989,38,bus,S-Bhf. Grünau<> Diepensee,25,ost,60,
163,1989164,1989,39,bus,"Wartenberg, Siedlung<> Degnerstrasse",21,ost,20,
164,1989165,1989,40,bus,Robert-Koch-Platz<> Ostbahnhof,20,ost,8,
165,1989166,1989,41,bus,"Neu-Lindenberg<> Ahrensfelde, Lindenberger Strasse",39,ost,30,
166,1989167,1989,42,bus,"Buch, Zepernicker Strasse<> Ostseestrasse",30,ost,12,
167,1989168,1989,43,bus,S-Bhf. Marzahn<> S-Bhf. Nöldnerplatz,29,ost,10,
168,1989169,1989,44,bus,"Hönow, Dorf<> S-Bhf. Mahlsdorf",16,ost,60,
169,1989170,1989,45,bus,"Wilhelmsruh, Schillerstrasse<> Schwarzelfenweg",38,ost,12,
170,1989171,1989,47,bus,"Treptow, Eichenstrasse<> S-Bhf. Oberspree",38,ost,15,
171,1989172,1989,48,bus,Marzahner Strasse<> S-Bhf. Friedrichsfelde Ost,15,ost,12,
172,1989173,1989,50,bus,Rolandstrasse<> U-Bhf. Pankow,18,ost,7,
173,1989174,1989,51,bus,"Buch, Am Sandhaus<> Zepernick, Kirche",0,ost,20,
174,1989175,1989,52,bus,Achtermannstrasse<> U-Bhf. Pankow,14,ost,15,
175,1989176,1989,53,bus,Degnerstrasse<> U-Bhf. Tierpark,38,ost,10,
176,1989177,1989,54,bus,S-Bhf. Marzahn<> Bhf. Lichtenberg,31,ost,10,
177,1989178,1989,55,bus,Fontanestrasse<> Piesporter Strasse,33,ost,7,
178,1989179,1989,56,bus,Gehringstrasse<> S-Bhf. Storkower Strasse,42,ost,12,
179,1989180,1989,57,bus,Michelangelostrasse<> Scharnhorststrasse,31,ost,2,
180,1989181,1989,59,bus,Stadion der Weltjugend<> Otto-Grotewohl-Strasse,15,ost,10,
181,1989182,1989,60,bus,S-Bhf. Kaulsdorf<> S-Bhf. Kaulsdorf,14,ost,20,
182,1989183,1989,61,bus,"Schöneiche, Dorfaue<> Hessenwinkel",31,ost,20,
183,1989184,1989,62,bus,VEB Kombinat Auto Trans<> Springbornstrasse,13,ost,7,
184,1989185,1989,65,bus,Krüllsstrasse<> Oberspree,26,ost,20,
185,1989186,1989,66,bus,Krüllsstrasse<> Springbornstrasse,27,ost,20,
186,1989187,1989,67,bus,S-Bhf. Treptower Park<> VEB Kombinat Auto Trans,26,ost,20,
187,1989188,1989,68,bus,Kaulsdorfer Strasse<> Müggelschlößchenweg,16,ost,10,
188,1989189,1989,78,bus,Arkonaplatz<> Schumannstrasse,32,ost,10,
189,1989190,1989,91,bus,Lindenberger Strasse<> S-Bhf. Kaulsdorf,30,ost,20,
190,1989191,1989,92,bus,S-Bhf. Marzahn<> S-Bhf. Biesdorf,19,ost,10,
191,1989192,1989,93,bus,Lindenhof<> U-Bhf. Lichtenberg,4,ost,0,
192,1989193,1989,94,bus,U-Bhf. Tierpark<> U-Bhf. Tierpark,13,ost,20,
193,1989194,1989,95,bus,Greifswalder Strasse<> S-Bhf. Marzahn,33,ost,20,
194,1989195,1989,96,bus,S-Bhf. Nöldnerplatz<> S-Bhf. Nöldnerplatz,29,ost,15,
195,1989196,1989,97,bus,Rangierbahnhof<> Rangierbahnhof,15,ost,0,
196,1989197,1989,98,bus,Franz-Stenzer-Strasse<> Arbeitsstättengebiet Marzahn,7,ost,0,
197,1989198,1989,99,bus,Greifswalder Strasse<> S-Bhf. Friedrichsfelde Ost,39,ost,20,
